gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g22	2361.32077095178	1.102075249424	0.167673185739434	6.57266832294861	4.94214672732438e-11	2.74453881590747e-09
g23	89.8250992555652	0.388048222876686	0.442359236040982	0.877577224791465	0.38017319343047	0.894192649016165
g24	3.72547970246763	0.917325789441628	0.467916685613749	0.355929134570333	0.721893636464431	0.98666769693951
g25	514.746392008891	1.01726134982645	0.469633181243919	2.19573166481391	0.0281111553286972	0.27307979462163
g26	1529.78350882457	1.0066256900199	0.101996048514268	9.869047869414	5.6700244171334e-23	8.71962524210238e-21
g27	2744.28555710514	1.81555045050771	0.0886302103140468	20.483611105993	3.01459625249188e-93	7.5334760349772e-90
g28	767.445674469705	2.44946601844612	0.151433008687296	16.1691080160503	8.32955924401347e-59	1.18946106004512e-55
g29	10301.8598272147	0.855145160104431	0.124154545099018	6.8877345449759	5.66878629304754e-12	3.65581856679376e-10
g30	166.693444393025	0.906574350522402	0.366104731089597	2.47652802531281	0.0132667209058257	0.157873978779326
g31	462.128494678202	0.751047651563258	0.323743551606044	2.31994730749663	0.0203437279758282	0.216529565317835
g32	312.332131600657	1.35813444457607	0.251992327972521	5.38861017456886	7.1004629803051e-08	2.66827924628307e-06
g33	6008.93072044485	0.625492950153518	0.125662487956649	4.97755454625311	6.4392638842632e-07	2.06304108291971e-05
